0,0,0
0.00010001,1.8004e-08,0.18425
0.00020002,7.8062e-08,0.20831
0.00030003,1.8378e-07,0.22374
0.00040004,3.3698e-07,0.23534
0.00050005,5.3877e-07,0.2447
0.00060006,7.8992e-07,0.25259
0.00070007,1.0909e-06,0.25944
0.00080008,1.4421e-06,0.26549
0.00090009,1.8437e-06,0.27093
0.0010001,2.2957e-06,0.27586
0.0011001,2.7983e-06,0.28039
0.0012001,3.3514e-06,0.28457
0.0013001,3.9548e-06,0.28845
0.0014001,4.6085e-06,0.29208
0.0015002,5.3123e-06,0.29548
0.0016002,6.066e-06,0.29869
0.0017002,6.8693e-06,0.30172
0.0018002,7.7221e-06,0.3046
0.0019002,8.624e-06,0.30733
0.0020002,9.5747e-06,0.30994
0.0021002,1.0574e-05,0.31243
0.0022002,1.1621e-05,0.31481
0.0023002,1.2717e-05,0.31709
0.0024002,1.3859e-05,0.31929
0.0025003,1.5049e-05,0.3214
0.0026003,1.6286e-05,0.32343
0.0027003,1.7569e-05,0.32539
0.0028003,1.8898e-05,0.32728
0.0029003,2.0273e-05,0.32911
0.0030003,2.1694e-05,0.33088
0.0031003,2.3159e-05,0.33259
0.0032003,2.4668e-05,0.33426
0.0033003,2.6222e-05,0.33587
0.0034003,2.7819e-05,0.33743
0.0035004,2.9459e-05,0.33895
0.0036004,3.1143e-05,0.34043
0.0037004,3.2868e-05,0.34187
0.0038004,3.4636e-05,0.34327
0.0039004,3.6445e-05,0.34463
0.0040004,3.8296e-05,0.34596
0.0041004,4.0187e-05,0.34726
0.0042004,4.2119e-05,0.34852
0.0043004,4.4091e-05,0.34975
0.0044004,4.6102e-05,0.35096
0.0045005,4.8152e-05,0.35214
0.0046005,5.0241e-05,0.35329
0.0047005,5.2369e-05,0.35441
0.0048005,5.4534e-05,0.35551
0.0049005,5.6736e-05,0.35659
0.0050005,5.8976e-05,0.35765
0.0051005,6.1252e-05,0.35868
0.0052005,6.3565e-05,0.35969
0.0053005,6.5913e-05,0.36068
0.0054005,6.8297e-05,0.36165
0.0055006,7.0716e-05,0.3626
0.0056006,7.3169e-05,0.36354
0.0057006,7.5657e-05,0.36445
0.0058006,7.8179e-05,0.36535
0.0059006,8.0733e-05,0.36623
0.0060006,8.3321e-05,0.3671
0.0061006,8.5942e-05,0.36795
0.0062006,8.8595e-05,0.36879
0.0063006,9.1279e-05,0.36961
0.0064006,9.3995e-05,0.37041
0.0065007,9.6743e-05,0.3712
0.0066007,9.952e-05,0.37198
0.0067007,0.00010233,0.37275
0.0068007,0.00010517,0.3735
0.0069007,0.00010803,0.37424
0.0070007,0.00011093,0.37497
0.0071007,0.00011386,0.37569
0.0072007,0.00011681,0.37639
0.0073007,0.00011979,0.37709
0.0074007,0.0001228,0.37777
0.0075008,0.00012584,0.37844
0.0076008,0.00012891,0.3791
0.0077008,0.000132,0.37976
0.0078008,0.00013511,0.3804
0.0079008,0.00013826,0.38103
0.0080008,0.00014143,0.38165
0.0081008,0.00014462,0.38227
0.0082008,0.00014784,0.38287
0.0083008,0.00015108,0.38347
0.0084008,0.00015435,0.38406
0.0085009,0.00015764,0.38464
0.0086009,0.00016096,0.38521
0.0087009,0.0001643,0.38578
0.0088009,0.00016766,0.38633
0.0089009,0.00017104,0.38688
0.0090009,0.00017445,0.38742
0.0091009,0.00017788,0.38796
0.0092009,0.00018133,0.38848
0.0093009,0.0001848,0.389
0.0094009,0.00018829,0.38951
0.009501,0.00019181,0.39002
0.009601,0.00019534,0.39052
0.009701,0.0001989,0.39101
0.009801,0.00020247,0.3915
0.009901,0.00020606,0.39198
0.010001,0.00020967,0.39245
0.010101,0.00021331,0.39292
0.010201,0.00021696,0.39339
0.010301,0.00022062,0.39384
0.010401,0.00022431,0.39429
0.010501,0.00022801,0.39474
0.010601,0.00023174,0.39518
0.010701,0.00023548,0.39562
0.010801,0.00023923,0.39605
0.010901,0.000243,0.39647
0.011001,0.00024679,0.39689
0.011101,0.0002506,0.39731
0.011201,0.00025442,0.39772
0.011301,0.00025826,0.39812
0.011401,0.00026211,0.39852
0.011501,0.00026597,0.39892
0.011601,0.00026986,0.39931
0.011701,0.00027375,0.3997
0.011801,0.00027766,0.40008
0.011901,0.00028159,0.40046
0.012001,0.00028553,0.40083
0.012101,0.00028948,0.4012
0.012201,0.00029344,0.40157
0.012301,0.00029742,0.40193
0.012401,0.00030141,0.40229
0.012501,0.00030542,0.40264
0.012601,0.00030944,0.40299
0.012701,0.00031346,0.40334
0.012801,0.0003175,0.40368
0.012901,0.00032156,0.40402
0.013001,0.00032562,0.40435
0.013101,0.0003297,0.40469
0.013201,0.00033378,0.40501
0.013301,0.00033788,0.40534
0.013401,0.00034199,0.40566
0.013501,0.0003461,0.40598
0.013601,0.00035023,0.40629
0.013701,0.00035437,0.40661
0.013801,0.00035852,0.40691
0.013901,0.00036268,0.40722
0.014001,0.00036684,0.40752
0.014101,0.00037102,0.40782
0.014201,0.0003752,0.40812
0.014301,0.0003794,0.40841
0.014401,0.0003836,0.4087
0.014501,0.00038781,0.40899
0.014601,0.00039203,0.40927
0.014701,0.00039626,0.40956
0.014801,0.00040049,0.40983
0.014901,0.00040473,0.41011
0.015002,0.00040898,0.41039
0.015102,0.00041324,0.41066
0.015202,0.0004175,0.41092
0.015302,0.00042177,0.41119
0.015402,0.00042605,0.41145
0.015502,0.00043033,0.41171
0.015602,0.00043463,0.41197
0.015702,0.00043892,0.41223
0.015802,0.00044322,0.41248
0.015902,0.00044753,0.41273
0.016002,0.00045185,0.41298
0.016102,0.00045617,0.41323
0.016202,0.00046049,0.41347
0.016302,0.00046482,0.41372
0.016402,0.00046916,0.41396
0.016502,0.0004735,0.41419
0.016602,0.00047784,0.41443
0.016702,0.00048219,0.41466
0.016802,0.00048655,0.41489
0.016902,0.0004909,0.41512
0.017002,0.00049527,0.41535
0.017102,0.00049963,0.41558
0.017202,0.000504,0.4158
0.017302,0.00050838,0.41602
0.017402,0.00051275,0.41624
0.017502,0.00051713,0.41646
0.017602,0.00052152,0.41667
0.017702,0.0005259,0.41688
0.017802,0.00053029,0.4171
0.017902,0.00053469,0.41731
0.018002,0.00053908,0.41751
0.018102,0.00054348,0.41772
0.018202,0.00054788,0.41792
0.018302,0.00055228,0.41813
0.018402,0.00055669,0.41833
0.018502,0.0005611,0.41853
0.018602,0.00056551,0.41872
0.018702,0.00056992,0.41892
0.018802,0.00057433,0.41911
0.018902,0.00057874,0.41931
0.019002,0.00058316,0.4195
0.019102,0.00058758,0.41969
0.019202,0.00059199,0.41987
0.019302,0.00059641,0.42006
0.019402,0.00060083,0.42024
0.019502,0.00060525,0.42043
0.019602,0.00060968,0.42061
0.019702,0.0006141,0.42079
0.019802,0.00061852,0.42097
0.019902,0.00062294,0.42115
0.020002,0.00062737,0.42132
0.020102,0.00063179,0.4215
0.020202,0.00063622,0.42167
0.020302,0.00064064,0.42184
0.020402,0.00064506,0.42201
0.020502,0.00064949,0.42218
0.020602,0.00065391,0.42235
0.020702,0.00065833,0.42251
0.020802,0.00066276,0.42268
0.020902,0.00066718,0.42284
0.021002,0.0006716,0.423
0.021102,0.00067602,0.42316
0.021202,0.00068044,0.42332
0.021302,0.00068486,0.42348
0.021402,0.00068928,0.42364
0.021502,0.00069369,0.42379
0.021602,0.00069811,0.42395
0.021702,0.00070252,0.4241
0.021802,0.00070693,0.42425
0.021902,0.00071134,0.4244
0.022002,0.00071575,0.42455
0.022102,0.00072016,0.4247
0.022202,0.00072457,0.42485
0.022302,0.00072897,0.425
0.022402,0.00073337,0.42514
0.022502,0.00073777,0.42529
0.022602,0.00074217,0.42543
0.022702,0.00074657,0.42557
0.022802,0.00075096,0.42571
0.022902,0.00075535,0.42585
0.023002,0.00075974,0.42599
0.023102,0.00076413,0.42613
0.023202,0.00076851,0.42627
0.023302,0.0007729,0.4264
0.023402,0.00077727,0.42654
0.023502,0.00078165,0.42667
0.023602,0.00078602,0.4268
0.023702,0.00079039,0.42694
0.023802,0.00079476,0.42707
0.023902,0.00079913,0.4272
0.024002,0.00080349,0.42733
0.024102,0.00080785,0.42745
0.024202,0.0008122,0.42758
0.024302,0.00081655,0.42771
0.024402,0.0008209,0.42783
0.024502,0.00082525,0.42796
0.024602,0.00082959,0.42808
0.024702,0.00083393,0.4282
0.024802,0.00083826,0.42832
